Fecha,Aguascalientes,Baja California,Baja California Sur,Campeche,Chiapas,Chihuahua,Ciudad de Mexico,Coahuila,Colima,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,Mexico,Michoacan,Morelos,Nayarit,Nuevo Leon,Oaxaca,Puebla,Queretaro,Quintana Roo,San Luis Potosi,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatan,Zacatecas,Grand Total
6/14/22,3518,12299,2685,2244,2413,9983,42852,8808,2201,3640,14889,6772,8423,19713,47327,8851,5280,3201,15001,6208,16464,6215,4380,7496,9772,10149,6050,8004,3092,16585,6818,3861,325194
6/15/22,3518,12300,2685,2244,2413,9985,42855,8810,2201,3640,14890,6772,8423,19727,47331,8855,5280,3202,15003,6210,16465,6215,4380,7499,9773,10155,6050,8005,3092,16585,6818,3861,325242
6/16/22,3519,12302,2685,2244,2413,9985,42858,8811,2201,3640,14888,6772,8423,19727,47332,8857,5279,3202,15009,6210,16465,6215,4380,7500,9774,10156,6050,8012,3092,16588,6821,3861,325271
6/17/22,3519,12304,2688,2244,2413,9987,42861,8811,2201,3640,14889,6772,8424,19729,47336,8857,5281,3202,15009,6214,16465,6215,4380,7504,9775,10156,6050,8012,3092,16626,6823,3861,325340
6/18/22,3519,12304,2688,2244,2413,9987,42861,8811,2201,3640,14889,6772,8424,19729,47336,8857,5281,3202,15009,6214,16465,6215,4380,7504,9775,10156,6050,8012,3092,16626,6823,3861,325340
6/19/22,3519,12304,2688,2244,2413,9987,42861,8811,2201,3640,14889,6772,8424,19729,47336,8857,5281,3202,15009,6214,16465,6215,4380,7504,9775,10156,6050,8012,3092,16626,6823,3861,325340
6/20/22,3519,12307,2688,2244,2413,9991,42875,8813,2202,3640,14889,6772,8424,19733,47339,8856,5282,3202,15012,6222,16473,6216,4380,7504,9775,10156,6050,8018,3092,16634,6826,3861,325408
6/21/22,3519,12307,2688,2244,2413,9992,42877,8814,2202,3640,14889,6772,8424,19734,47339,8856,5282,3202,15014,6222,16473,6216,4380,7504,9777,10156,6050,8018,3092,16634,6826,3861,325417
6/22/22,3519,12308,2688,2245,2413,9993,42882,8814,2203,3640,14889,6772,8424,19734,47344,8857,5282,3202,15016,6222,16486,6218,4380,7505,9777,10159,6050,8020,3092,16635,6827,3862,325458
6/23/22,3519,12308,2688,2245,2413,9993,42882,8814,2203,3640,14889,6772,8424,19734,47344,8857,5282,3202,15016,6222,16486,6218,4380,7505,9777,10159,6050,8020,3092,16635,6827,3862,325458
6/24/22,3519,12309,2688,2245,2413,9998,42887,8815,2203,3640,14890,6772,8424,19738,47346,8857,5282,3202,15017,6223,16486,6219,4380,7507,9777,10162,6050,8020,3092,16637,6827,3862,325487
6/25/22,3519,12309,2688,2245,2413,10000,42894,8815,2203,3641,14890,6772,8426,19738,47350,8859,5283,3203,15018,6223,16487,6219,4381,7507,9778,10161,6051,8020,3092,16637,6827,3862,325511
6/26/22,3519,12311,2688,2245,2413,10001,42906,8818,2203,3642,14891,6772,8426,19740,47357,8860,5285,3203,15021,6225,16490,6221,4382,7507,9784,10165,6051,8020,3092,16647,6829,3862,325576
6/27/22,3519,12311,2688,2245,2413,10001,42906,8818,2203,3642,14891,6772,8426,19740,47358,8860,5285,3203,15021,6225,16490,6221,4382,7507,9784,10165,6051,8020,3092,16650,6829,3862,325580
6/28/22,3519,12311,2688,2245,2413,10001,42908,8818,2203,3642,14891,6772,8426,19742,47359,8860,5285,3203,15021,6225,16490,6222,4383,7507,9784,10166,6051,8020,3092,16658,6829,3862,325596
6/29/22,3519,12312,2688,2246,2413,10001,42923,8818,2203,3642,14892,6773,8426,19742,47360,8860,5285,3203,15023,6226,16490,6222,4384,7510,9787,10166,6052,8021,3092,16665,6832,3862,325638
6/30/22,3519,12312,2688,2246,2413,10001,42923,8818,2203,3642,14892,6773,8426,19742,47360,8860,5285,3203,15023,6226,16490,6222,4384,7510,9787,10166,6052,8021,3092,16665,6832,3862,325638
7/1/22,3520,12315,2690,2247,2414,10004,42928,8820,2203,3642,14894,6773,8426,19743,47367,8860,5285,3203,15030,6232,16492,6222,4385,7512,9791,10165,6054,8022,3093,16688,6833,3863,325716
7/2/22,3520,12316,2692,2247,2414,10004,42930,8821,2203,3642,14896,6774,8426,19744,47368,8860,5284,3205,15035,6232,16492,6222,4385,7517,9793,10166,6055,8025,3092,16690,6834,3863,325747
7/3/22,3520,12316,2692,2247,2414,10004,42930,8821,2203,3642,14896,6774,8426,19744,47368,8860,5284,3205,15035,6232,16492,6222,4385,7517,9793,10166,6055,8025,3092,16690,6834,3863,325747
7/4/22,3520,12317,2694,2247,2415,10004,42939,8825,2204,3642,14897,6774,8427,19744,47367,8861,5284,3205,15038,6233,16492,6222,4386,7518,9794,10171,6057,8026,3092,16696,6834,3863,325788
7/5/22,3520,12317,2694,2247,2415,10004,42939,8825,2204,3642,14897,6774,8427,19744,47367,8861,5284,3205,15038,6233,16493,6222,4386,7519,9794,10171,6057,8026,3092,16697,6835,3864,325793
7/6/22,3522,12320,2695,2248,2415,10009,42952,8826,2204,3642,14900,6775,8427,19748,47373,8863,5284,3205,15049,6234,16494,6223,4387,7520,9796,10174,6058,8031,3092,16698,6839,3865,325868
7/7/22,3522,12320,2695,2248,2415,10014,42953,8828,2204,3643,14901,6775,8427,19754,47384,8865,5285,3206,15055,6237,16496,6223,4388,7521,9797,10177,6058,8033,3093,16703,6843,3865,325928
7/8/22,3522,12321,2695,2248,2415,10014,42964,8831,2205,3643,14902,6776,8429,19761,47388,8864,5285,3208,15058,6237,16496,6223,4388,7522,9798,10179,6060,8036,3093,16706,6844,3865,325976
7/9/22,3522,12321,2695,2248,2415,10014,42964,8831,2205,3643,14902,6776,8429,19761,47388,8864,5285,3208,15058,6237,16496,6223,4388,7522,9798,10179,6060,8036,3093,16706,6844,3865,325976
7/10/22,3522,12323,2698,2250,2415,10015,42979,8832,2206,3643,14903,6776,8432,19766,47405,8867,5285,3208,15075,6238,16497,6225,4390,7523,9801,10182,6059,8042,3094,16716,6845,3865,326077
7/11/22,3522,12323,2698,2250,2415,10015,42981,8832,2206,3643,14903,6776,8432,19766,47405,8868,5285,3208,15076,6239,16497,6225,4390,7524,9802,10183,6059,8042,3094,16716,6845,3865,326085
7/12/22,3522,12323,2698,2250,2415,10015,42986,8832,2206,3643,14903,6776,8432,19766,47405,8868,5285,3208,15077,6239,16497,6226,4390,7524,9802,10183,6061,8042,3094,16717,6845,3867,326097
7/13/22,3524,12324,2699,2251,2417,10015,43004,8836,2206,3644,14907,6776,8434,19770,47417,8868,5285,3209,15087,6240,16502,6226,4393,7526,9802,10187,6063,8046,3094,16721,6848,3868,326189
7/14/22,3524,12325,2699,2251,2418,10019,43012,8841,2207,3644,14908,6778,8437,19774,47428,8868,5286,3209,15093,6243,16503,6226,4395,7527,9803,10189,6065,8046,3095,16728,6850,3870,326261
7/15/22,3524,12326,2699,2252,2418,10022,43025,8841,2208,3645,14911,6778,8439,19780,47437,8869,5287,3209,15101,6243,16504,6228,4396,7528,9805,10191,6067,8051,3096,16733,6852,3870,326335
7/16/22,3524,12326,2703,2253,2418,10022,43040,8843,2211,3648,14914,6778,8441,19783,47444,8873,5287,3210,15111,6243,16509,6228,4396,7531,9805,10192,6069,8056,3096,16738,6857,3871,326420
7/17/22,3524,12327,2705,2255,2419,10023,43058,8849,2212,3648,14918,6778,8441,19784,47451,8874,5287,3210,15119,6244,16510,6228,4397,7534,9805,10193,6069,8060,3096,16744,6858,3871,326491
7/18/22,3524,12327,2705,2255,2419,10023,43062,8849,2213,3648,14918,6778,8441,19784,47453,8874,5287,3210,15121,6246,16510,6228,4397,7534,9805,10194,6069,8060,3096,16745,6858,3871,326504
7/19/22,3524,12327,2705,2255,2419,10023,43062,8849,2213,3648,14918,6778,8441,19784,47453,8874,5287,3210,15121,6246,16510,6228,4397,7534,9805,10194,6069,8060,3096,16745,6858,3871,326504
7/20/22,3524,12328,2705,2256,2420,10023,43091,8853,2213,3648,14918,6781,8446,19796,47479,8875,5287,3210,15134,6248,16512,6228,4400,7536,9810,10200,6074,8071,3097,16762,6861,3871,326657
7/21/22,3524,12332,2705,2258,2420,10028,43118,8853,2216,3649,14919,6782,8450,19805,47490,8875,5288,3210,15139,6248,16519,6229,4400,7537,9813,10207,6076,8075,3097,16770,6861,3871,326764
7/22/22,3525,12335,2707,2261,2420,10030,43147,8853,2216,3649,14922,6784,8452,19809,47511,8876,5288,3211,15143,6252,16522,6232,4400,7538,9816,10208,6078,8082,3098,16776,6867,3871,326879
7/23/22,3525,12342,2707,2263,2420,10035,43167,8855,2217,3650,14925,6784,8453,19814,47516,8879,5288,3212,15146,6253,16523,6233,4404,7538,9824,10212,6079,8083,3098,16782,6870,3871,326968
7/24/22,3526,12343,2708,2264,2422,10039,43182,8857,2217,3650,14931,6785,8454,19817,47534,8881,5289,3212,15152,6255,16527,6235,4404,7541,9830,10215,6080,8086,3099,16794,6872,3872,327073
7/25/22,3526,12343,2708,2266,2421,10039,43184,8858,2217,3650,14931,6786,8456,19818,47537,8881,5289,3212,15152,6256,16527,6235,4405,7541,9830,10216,6082,8086,3099,16794,6872,3872,327089
7/26/22,3526,12343,2708,2266,2421,10039,43188,8858,2217,3650,14932,6786,8456,19819,47537,8883,5289,3213,15152,6257,16529,6235,4405,7541,9830,10218,6083,8087,3099,16795,6874,3873,327109
7/27/22,3526,12343,2708,2266,2421,10039,43188,8858,2217,3650,14932,6786,8456,19819,47537,8883,5289,3213,15152,6257,16529,6235,4405,7541,9830,10218,6083,8087,3099,16795,6874,3873,327109
7/28/22,3527,12346,2708,2269,2422,10040,43246,8865,2217,3655,14943,6788,8459,19840,47562,8888,5295,3215,15169,6263,16540,6236,4408,7544,9837,10223,6085,8097,3102,16869,6876,3878,327412
7/29/22,3527,12346,2708,2269,2422,10040,43246,8865,2217,3655,14943,6788,8459,19840,47562,8888,5295,3215,15169,6263,16540,6236,4408,7544,9837,10223,6085,8097,3102,16869,6876,3878,327412
7/30/22,3530,12352,2709,2269,2423,10042,43267,8869,2219,3656,14947,6791,8459,19846,47572,8889,5296,3215,15181,6263,16545,6236,4409,7544,9841,10229,6086,8099,3102,16881,6878,3880,327525
7/31/22,3530,12352,2709,2269,2423,10042,43267,8869,2219,3656,14947,6791,8459,19846,47572,8889,5296,3215,15181,6263,16545,6236,4409,7544,9841,10229,6086,8099,3102,16881,6878,3880,327525
8/1/22,3530,12352,2709,2269,2423,10042,43267,8869,2219,3656,14947,6791,8459,19846,47572,8889,5296,3215,15181,6263,16545,6236,4409,7544,9841,10229,6086,8099,3102,16881,6878,3880,327525
8/2/22,3531,12358,2710,2269,2424,10050,43297,8881,2221,3656,14951,6799,8465,19856,47603,8899,5297,3217,15198,6270,16553,6240,4412,7551,9847,10238,6095,8108,3102,16894,6881,3882,327755
8/3/22,3533,12363,2710,2269,2426,10051,43305,8884,2222,3652,14957,6800,8466,19861,47624,8903,5299,3218,15210,6274,16559,6245,4412,7559,9856,10243,6099,8110,3102,16905,6883,3883,327883
8/4/22,3533,12364,2713,2272,2426,10059,43318,8886,2223,3652,14963,6802,8474,19865,47641,8905,5300,3219,15217,6277,16562,6249,4412,7563,9862,10246,6101,8114,3102,16919,6884,3883,328006
8/5/22,3534,12368,2714,2272,2427,10062,43330,8890,2224,3657,14977,6803,8477,19866,47655,8907,5304,3221,15236,6278,16568,6251,4412,7564,9865,10247,6103,8120,3102,16923,6888,3883,328128
8/6/22,3534,12368,2714,2272,2427,10062,43330,8890,2224,3657,14977,6803,8477,19866,47655,8907,5304,3221,15236,6278,16568,6251,4412,7564,9865,10247,6103,8120,3102,16923,6888,3883,328128
8/7/22,3534,12375,2717,2272,2427,10067,43345,8897,2226,3658,14990,6805,8484,19878,47672,8915,5308,3226,15246,6285,16572,6254,4413,7566,9869,10252,6107,8132,3103,16933,6894,3884,328306
8/8/22,3534,12375,2717,2272,2427,10067,43345,8897,2226,3658,14990,6805,8485,19878,47675,8916,5309,3226,15249,6286,16572,6254,4413,7566,9870,10252,6108,8132,3103,16935,6894,3884,328320
8/9/22,3534,12375,2717,2272,2427,10067,43348,8899,2227,3658,14990,6809,8487,19879,47678,8916,5309,3226,15249,6287,16573,6254,4413,7566,9870,10254,6109,8132,3103,16935,6895,3884,328342
8/10/22,3534,12377,2718,2273,2427,10069,43358,8905,2230,3658,14998,6811,8491,19884,47691,8916,5309,3226,15254,6290,16574,6254,4413,7572,9877,10256,6113,8137,3107,16936,6895,3884,328437
8/11/22,3534,12377,2718,2273,2427,10069,43358,8905,2230,3658,14998,6811,8491,19884,47691,8916,5309,3226,15254,6290,16574,6254,4413,7572,9877,10256,6113,8137,3107,16936,6895,3884,328437
8/12/22,3534,12377,2718,2273,2427,10069,43358,8905,2230,3658,14998,6811,8491,19884,47691,8916,5309,3226,15254,6290,16574,6254,4413,7572,9877,10256,6113,8137,3107,16936,6895,3884,328437
8/13/22,3534,12377,2718,2273,2427,10069,43358,8905,2230,3658,14998,6811,8491,19884,47691,8916,5309,3226,15254,6290,16574,6254,4413,7572,9877,10256,6113,8137,3107,16936,6895,3884,328437
8/14/22,3536,12381,2725,2274,2428,10084,43390,8915,2232,3659,15021,6812,8500,19899,47721,8926,5311,3232,15277,6301,16594,6266,4413,7573,9883,10262,6114,8150,3111,16949,6897,3888,328724
8/15/22,3536,12381,2725,2274,2428,10084,43392,8915,2232,3659,15021,6812,8500,19899,47723,8926,5311,3232,15278,6301,16596,6266,4413,7573,9883,10262,6114,8150,3111,16950,6897,3888,328732
8/16/22,3536,12381,2725,2274,2428,10084,43392,8915,2232,3659,15021,6812,8500,19899,47725,8926,5311,3232,15278,6301,16597,6266,4413,7573,9883,10262,6115,8150,3111,16950,6897,3888,328736
8/17/22,3536,12382,2725,2275,2428,10085,43400,8917,2232,3660,15024,6816,8502,19903,47730,8929,5313,3232,15281,6302,16603,6267,4414,7575,9884,10262,6116,8152,3111,16953,6898,3891,328798
8/18/22,3538,12382,2725,2275,2428,10085,43409,8918,2234,3660,15029,6816,8506,19906,47740,8930,5313,3232,15288,6303,16613,6270,4414,7577,9885,10262,6117,8154,3112,16957,6899,3894,328871
8/19/22,3538,12382,2725,2275,2428,10085,43409,8918,2234,3660,15029,6816,8506,19906,47740,8930,5313,3232,15288,6303,16613,6270,4414,7577,9885,10262,6117,8154,3112,16957,6899,3894,328871
8/20/22,3538,12382,2725,2275,2428,10085,43409,8918,2234,3660,15029,6816,8506,19906,47740,8930,5313,3232,15288,6303,16613,6270,4414,7577,9885,10262,6117,8154,3112,16957,6899,3894,328871
8/21/22,3538,12382,2725,2275,2428,10085,43409,8918,2234,3660,15029,6816,8506,19906,47740,8930,5313,3232,15288,6303,16613,6270,4414,7577,9885,10262,6117,8154,3112,16957,6899,3894,328871
8/22/22,3538,12382,2725,2275,2428,10085,43409,8918,2234,3660,15029,6816,8506,19906,47740,8930,5313,3232,15288,6303,16613,6270,4414,7577,9885,10262,6117,8154,3112,16957,6899,3894,328871
8/23/22,3538,12382,2725,2275,2428,10085,43409,8918,2234,3660,15029,6816,8506,19906,47740,8930,5313,3232,15288,6303,16613,6270,4414,7577,9885,10262,6117,8154,3112,16957,6899,3894,328871
8/24/22,3538,12392,2730,2275,2429,10101,43450,8932,2236,3666,15040,6825,8515,19923,47769,8939,5329,3234,15300,6310,16625,6281,4418,7584,9890,10267,6118,8163,3116,16976,6903,3900,329174
8/25/22,3538,12394,2730,2274,2429,10102,43456,8932,2237,3666,15042,6825,8516,19925,47775,8943,5329,3235,15304,6311,16626,6290,4418,7586,9890,10268,6120,8163,3116,16978,6905,3902,329225
8/26/22,3538,12398,2732,2275,2429,10103,43470,8933,2238,3666,15043,6826,8518,19927,47782,8943,5330,3235,15307,6312,16629,6291,4418,7587,9890,10268,6122,8168,3116,16981,6907,3907,329289
8/27/22,3538,12398,2732,2275,2429,10103,43470,8933,2238,3666,15043,6826,8518,19927,47782,8943,5330,3235,15307,6312,16629,6291,4418,7587,9890,10268,6122,8168,3116,16981,6907,3907,329289
8/28/22,3538,12398,2732,2275,2429,10103,43470,8933,2238,3666,15043,6826,8518,19927,47782,8943,5330,3235,15307,6312,16629,6291,4418,7587,9890,10268,6122,8168,3116,16981,6907,3907,329289
8/29/22,3545,12403,2733,2276,2430,10106,43477,8934,2240,3666,15043,6833,8520,19935,47797,8948,5332,3235,15313,6315,16630,6297,4419,7589,9890,10270,6123,8170,3117,16987,6908,3909,329390
8/30/22,3545,12403,2733,2276,2430,10106,43477,8934,2240,3666,15043,6833,8520,19935,47797,8948,5332,3235,15313,6315,16630,6297,4419,7589,9890,10270,6123,8170,3117,16987,6908,3909,329390
8/31/22,3545,12403,2733,2276,2430,10106,43477,8934,2240,3666,15043,6833,8520,19935,47797,8948,5332,3235,15313,6315,16630,6297,4419,7589,9890,10270,6123,8170,3117,16987,6908,3909,329390
9/1/22,3545,12403,2733,2276,2430,10106,43477,8934,2240,3666,15043,6833,8520,19935,47797,8948,5332,3235,15313,6315,16630,6297,4419,7589,9890,10270,6123,8170,3117,16987,6908,3909,329390
9/2/22,3546,12406,2745,2277,2430,10107,43493,8945,2240,3666,15049,6835,8527,19945,47811,8952,5336,3236,15317,6319,16640,6307,4420,7589,9895,10274,6127,8170,3118,16993,6908,3913,329536
9/3/22,3549,12407,2745,2277,2430,10113,43498,8946,2240,3667,15052,6835,8528,19947,47813,8952,5336,3236,15318,6321,16641,6308,4420,7589,9895,10276,6127,8171,3118,16996,6908,3913,329572
9/4/22,3549,12407,2745,2277,2430,10113,43498,8946,2240,3667,15052,6835,8528,19947,47813,8952,5336,3236,15318,6321,16641,6308,4420,7589,9895,10276,6127,8171,3118,16996,6908,3913,329572
9/5/22,3558,12410,2745,2278,2430,10114,43502,8948,2240,3667,15053,6836,8531,19949,47815,8955,5336,3236,15321,6322,16641,6312,4420,7591,9895,10278,6127,8173,3118,16999,6908,3914,329622
9/6/22,3558,12410,2745,2278,2430,10114,43502,8948,2240,3667,15053,6836,8531,19949,47815,8955,5336,3236,15321,6322,16641,6312,4420,7591,9895,10278,6127,8173,3118,16999,6908,3914,329622
9/7/22,3558,12410,2745,2279,2430,10116,43505,8948,2240,3667,15056,6836,8533,19950,47825,8957,5336,3236,15320,6324,16642,6313,4420,7592,9895,10278,6127,8173,3118,17000,6909,3914,329652
9/8/22,3558,12410,2745,2279,2430,10116,43505,8948,2240,3667,15056,6836,8533,19950,47825,8957,5336,3236,15320,6324,16642,6313,4420,7592,9895,10278,6127,8173,3118,17000,6909,3914,329652
9/9/22,3558,12410,2745,2279,2430,10116,43505,8948,2240,3667,15056,6836,8533,19950,47825,8957,5336,3236,15320,6324,16642,6313,4420,7592,9895,10278,6127,8173,3118,17000,6909,3914,329652
9/10/22,3558,12410,2745,2279,2430,10116,43505,8948,2240,3667,15056,6836,8533,19950,47825,8957,5336,3236,15320,6324,16642,6313,4420,7592,9895,10278,6127,8173,3118,17000,6909,3914,329652
9/11/22,3560,12414,2748,2279,2431,10117,43513,8951,2241,3667,15058,6837,8535,19955,47835,8958,5337,3238,15323,6328,16646,6320,4420,7591,9899,10281,6127,8172,3123,17006,6910,3916,329736
9/12/22,3560,12414,2749,2279,2431,10117,43515,8951,2241,3668,15058,6837,8538,19959,47837,8960,5337,3238,15324,6328,16648,6320,4420,7591,9899,10283,6127,8174,3123,17010,6910,3916,329762
9/13/22,3560,12414,2749,2279,2431,10117,43515,8951,2241,3668,15058,6837,8538,19959,47837,8960,5337,3238,15324,6328,16648,6320,4419,7591,9899,10283,6127,8174,3123,17010,6910,3916,329761
9/14/22,3560,12414,2749,2279,2432,10117,43517,8951,2241,3668,15059,6837,8539,19959,47837,8960,5337,3238,15324,6328,16648,6320,4419,7591,9899,10284,6127,8174,3123,17010,6910,3916,329767
9/15/22,3560,12414,2749,2279,2432,10117,43517,8951,2241,3668,15059,6837,8539,19959,47837,8960,5337,3238,15324,6328,16648,6320,4419,7591,9899,10284,6127,8174,3123,17010,6910,3916,329767
9/16/22,3560,12414,2749,2279,2432,10117,43517,8951,2241,3668,15059,6837,8539,19959,47837,8960,5337,3238,15324,6328,16648,6320,4419,7591,9899,10284,6127,8174,3123,17010,6910,3916,329767
9/17/22,3560,12414,2749,2279,2432,10117,43517,8951,2241,3668,15059,6837,8539,19959,47837,8960,5337,3238,15324,6328,16648,6320,4419,7591,9899,10284,6127,8174,3123,17010,6910,3916,329767
9/18/22,3569,12415,2760,2279,2432,10119,43545,8953,2241,3668,15065,6837,8541,19966,47849,8963,5336,3241,15328,6332,16651,6325,4420,7595,9901,10287,6127,8179,3123,17015,6911,3922,329895
9/19/22,3569,12415,2760,2279,2432,10119,43545,8953,2241,3668,15065,6837,8541,19966,47849,8963,5336,3241,15328,6332,16651,6325,4420,7595,9901,10287,6127,8179,3123,17015,6911,3922,329895
9/20/22,3569,12415,2760,2279,2432,10119,43545,8953,2241,3668,15065,6837,8541,19966,47849,8963,5336,3241,15328,6332,16651,6325,4420,7595,9901,10287,6127,8179,3123,17015,6911,3922,329895
9/21/22,3569,12416,2760,2279,2432,10120,43552,8953,2241,3669,15066,6838,8541,19968,47851,8965,5336,3242,15332,6333,16651,6325,4420,7595,9902,10287,6127,8179,3123,17015,6911,3922,329920
9/22/22,3570,12416,2760,2279,2432,10120,43553,8954,2241,3670,15069,6838,8541,19972,47851,8965,5336,3242,15336,6336,16652,6327,4420,7597,9905,10289,6127,8179,3123,17015,6911,3923,329949
9/23/22,3570,12416,2760,2279,2432,10120,43553,8954,2241,3670,15069,6838,8541,19972,47851,8965,5336,3242,15336,6336,16652,6327,4420,7597,9905,10289,6127,8179,3123,17015,6911,3923,329949
9/24/22,3579,12417,2762,2280,2432,10120,43556,8956,2241,3671,15070,6839,8541,19972,47857,8965,5337,3243,15339,6338,16654,6328,4422,7598,9908,10290,6127,8179,3123,17019,6930,3924,330017
9/25/22,3579,12417,2762,2280,2432,10128,43557,8956,2241,3671,15071,6839,8542,19974,47861,8965,5337,3243,15339,6338,16654,6329,4422,7599,9911,10290,6127,8180,3123,17019,6933,3924,330043
9/26/22,3579,12417,2762,2280,2432,10128,43557,8956,2241,3671,15071,6839,8542,19974,47861,8965,5337,3243,15339,6338,16654,6329,4422,7599,9911,10290,6127,8180,3123,17019,6933,3924,330043
9/27/22,3579,12417,2762,2280,2432,10128,43557,8956,2241,3671,15071,6839,8542,19974,47861,8965,5337,3243,15339,6338,16654,6331,4422,7599,9911,10290,6127,8180,3123,17020,6933,3924,330046
9/28/22,3579,12417,2762,2280,2432,10128,43557,8956,2241,3671,15071,6839,8542,19974,47861,8965,5337,3243,15339,6338,16654,6331,4422,7599,9911,10290,6127,8180,3123,17020,6933,3924,330046
9/29/22,3579,12417,2762,2280,2432,10128,43557,8956,2241,3671,15071,6839,8542,19974,47861,8965,5337,3243,15339,6338,16654,6331,4422,7599,9911,10290,6127,8180,3123,17020,6933,3924,330046
9/30/22,3584,12418,2766,2280,2433,10131,43564,8956,2241,3671,15073,6840,8542,19976,47868,8965,5337,3244,15343,6339,16654,6334,4424,7600,9910,10292,6127,8181,3123,17025,6936,3924,330101
10/1/22,3585,12418,2766,2280,2433,10131,43564,8956,2242,3671,15075,6840,8542,19977,47870,8965,5337,3244,15344,6339,16654,6338,4424,7599,9911,10292,6127,8181,3123,17024,6936,3924,330112
10/2/22,3585,12418,2766,2280,2433,10133,43565,8956,2242,3671,15075,6840,8544,19978,47874,8965,5337,3244,15344,6339,16655,6341,4424,7599,9911,10296,6127,8181,3123,17025,6936,3924,330131
10/3/22,3585,12418,2766,2280,2433,10133,43565,8956,2242,3671,15075,6840,8544,19978,47874,8965,5337,3244,15344,6339,16655,6341,4424,7599,9911,10296,6127,8181,3123,17025,6936,3924,330131
10/4/22,3585,12418,2766,2280,2433,10133,43567,8956,2242,3671,15075,6840,8544,19978,47878,8965,5337,3244,15344,6339,16655,6342,4424,7599,9911,10296,6127,8182,3123,17025,6936,3924,330139
10/5/22,3585,12418,2766,2280,2433,10133,43567,8956,2242,3671,15075,6840,8544,19978,47878,8965,5337,3244,15344,6339,16655,6342,4424,7599,9911,10296,6127,8182,3123,17025,6936,3924,330139
10/6/22,3585,12418,2766,2280,2433,10133,43567,8956,2242,3671,15075,6840,8544,19978,47878,8965,5337,3244,15344,6339,16655,6342,4424,7599,9911,10296,6127,8182,3123,17025,6936,3924,330139
10/7/22,3585,12418,2766,2280,2433,10133,43567,8956,2242,3671,15075,6840,8544,19978,47878,8965,5337,3244,15344,6339,16655,6342,4424,7599,9911,10296,6127,8182,3123,17025,6936,3924,330139
10/8/22,3590,12418,2766,2280,2434,10138,43577,8960,2242,3672,15076,6840,8545,19981,47884,8967,5339,3244,15348,6341,16657,6342,4424,7600,9910,10297,6127,8184,3123,17031,6941,3924,330202
10/9/22,3590,12418,2766,2280,2434,10138,43577,8960,2242,3672,15076,6840,8545,19981,47884,8967,5339,3244,15348,6341,16657,6342,4424,7600,9910,10297,6127,8184,3123,17031,6941,3924,330202
10/10/22,3590,12418,2766,2280,2434,10138,43577,8960,2242,3672,15076,6840,8545,19981,47886,8968,5339,3244,15348,6341,16657,6342,4425,7600,9912,10297,6127,8184,3123,17031,6941,3924,330208
10/11/22,3590,12418,2766,2280,2434,10138,43577,8960,2242,3672,15076,6840,8545,19981,47886,8968,5339,3244,15348,6341,16657,6342,4425,7600,9912,10297,6127,8184,3123,17031,6941,3924,330208
10/12/22,3590,12418,2766,2280,2434,10139,43580,8960,2242,3672,15076,6840,8545,19983,47899,8969,5339,3244,15348,6341,16658,6342,4426,7600,9912,10297,6127,8184,3123,17032,6943,3924,330233
10/13/22,3590,12418,2766,2280,2434,10141,43583,8961,2242,3672,15076,6840,8545,19985,47900,8970,5339,3244,15351,6341,16658,6342,4426,7600,9912,10297,6127,8188,3123,17032,6943,3924,330250
10/14/22,3590,12418,2766,2280,2434,10141,43583,8961,2242,3672,15076,6840,8546,19985,47901,8970,5339,3244,15351,6342,16658,6342,4426,7600,9913,10297,6127,8188,3123,17032,6943,3924,330254
10/15/22,3590,12418,2766,2280,2434,10141,43583,8961,2242,3672,15076,6840,8546,19985,47901,8970,5339,3244,15351,6342,16658,6342,4426,7600,9913,10297,6127,8188,3123,17032,6943,3924,330254
10/16/22,3591,12419,2766,2280,2434,10144,43592,8961,2242,3672,15076,6841,8547,19985,47902,8971,5339,3244,15351,6343,16658,6342,4426,7601,9914,10297,6127,8189,3123,17033,6943,3924,330277
10/17/22,3591,12419,2766,2280,2434,10144,43592,8961,2242,3672,15076,6841,8547,19985,47902,8971,5339,3244,15351,6343,16658,6342,4426,7601,9914,10297,6127,8189,3123,17033,6943,3924,330277
10/18/22,3591,12419,2766,2280,2434,10144,43592,8961,2242,3672,15076,6841,8547,19985,47903,8971,5339,3244,15351,6343,16658,6342,4426,7601,9915,10297,6127,8189,3123,17033,6943,3924,330279
10/19/22,3591,12419,2766,2280,2434,10144,43592,8961,2242,3672,15076,6841,8547,19985,47903,8971,5339,3244,15351,6343,16658,6342,4426,7601,9915,10297,6127,8189,3123,17033,6943,3924,330279
10/20/22,3591,12419,2766,2280,2434,10144,43592,8961,2242,3672,15076,6841,8547,19985,47903,8971,5339,3244,15351,6343,16658,6342,4426,7601,9915,10297,6127,8189,3123,17033,6943,3924,330279
10/21/22,3591,12422,2766,2280,2434,10144,43597,8961,2242,3672,15076,6842,8549,19986,47906,8972,5339,3246,15351,6343,16659,6342,4427,7601,9917,10298,6127,8191,3123,17033,6944,3924,330305
10/22/22,3591,12422,2766,2280,2434,10145,43599,8961,2242,3672,15079,6844,8549,19987,47909,8973,5339,3246,15351,6343,16660,6342,4427,7602,9915,10297,6127,8192,3123,17035,6944,3924,330320
