FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,Oaxaca,Mexico,2022-01-04 04:22:17,17.0732,-96.7266,84226,5659,,,"Oaxaca, Mexico",2032.6803332277084,6.718827915370551
,,Puebla,Mexico,2022-01-04 04:22:17,19.0414,-98.2063,126905,15732,,,"Puebla, Mexico",1921.5071775080166,12.396674677908672
,,Queretaro,Mexico,2022-01-04 04:22:17,20.5888,-100.3899,100649,5665,,,"Queretaro, Mexico",4415.132760171905,5.628471221770708
,,Quintana Roo,Mexico,2022-01-04 04:22:17,19.1817,-88.4791,62775,4104,,,"Quintana Roo, Mexico",3642.8070301678385,6.537634408602151
,,San Luis Potosi,Mexico,2022-01-04 04:22:17,22.1565,-100.9855,109066,6836,,,"San Luis Potosi, Mexico",3805.324369832339,6.2677644728879764
,,Sinaloa,Mexico,2022-01-04 04:22:17,25.1721,-107.4795,75874,9023,,,"Sinaloa, Mexico",2403.6058205567,11.892084244932388
,,Sonora,Mexico,2022-01-04 04:22:17,29.2972,-110.3309,123839,9172,,,"Sonora, Mexico",4027.618550481422,7.406390555479292
,,Tabasco,Mexico,2022-01-04 04:22:17,17.8409,-92.6189,144817,5763,,,"Tabasco, Mexico",5629.892776350384,3.9795051685920853
,,Tamaulipas,Mexico,2022-01-04 04:22:17,24.2669,-98.8363,104853,7134,,,"Tamaulipas, Mexico",2872.211213383437,6.803811049755372
,,Tlaxcala,Mexico,2022-01-04 04:22:17,19.3139,-98.2404,29699,3000,,,"Tlaxcala, Mexico",2152.0842949802573,10.101350213811912
,,Unknown,Mexico,2022-01-04 04:22:17,,,0,0,,,"Unknown, Mexico",,
,,Veracruz,Mexico,2022-01-04 04:22:17,19.1738,-96.1342,124991,15103,,,"Veracruz, Mexico",1463.6184987532583,12.083269995439672
,,Yucatan,Mexico,2022-01-04 04:22:17,20.7099,-89.0943,76368,5726,,,"Yucatan, Mexico",3380.464238381868,7.497904881625812
,,Zacatecas,Mexico,2022-01-04 04:22:17,22.7709,-102.5832,43403,3454,,,"Zacatecas, Mexico",2604.556097900537,7.957975255166693
,,Aguascalientes,Mexico,2021-01-05 05:21:49,21.8853,-102.2916,17292,1378,0,15914,"Aguascalientes, Mexico",1205.324002272355,7.969003007170946
,,Baja California,Mexico,2021-01-05 05:21:49,30.8406,-115.2838,35563,5633,0,29930,"Baja California, Mexico",978.3849097133651,15.83949610550291
,,Baja California Sur,Mexico,2021-01-05 05:21:49,26.0444,-111.6661,18155,784,0,17371,"Baja California Sur, Mexico",2256.097864069948,4.31836959515285
,,Campeche,Mexico,2021-01-05 05:21:49,19.8301,-90.5349,7306,973,0,6333,"Campeche, Mexico",730.1494977598821,13.31782096906652
,,Chiapas,Mexico,2021-01-05 05:21:49,16.7569,-93.1292,8371,1212,0,7159,"Chiapas, Mexico",146.08139408872066,14.478556922709354
,,Chihuahua,Mexico,2021-01-05 05:21:49,28.633000000000006,-106.0691,36635,4450,0,32185,"Chihuahua, Mexico",963.7018356237967,12.146854101269279
,,Ciudad de Mexico,Mexico,2021-01-05 05:21:49,19.4326,-99.1332,338311,17181,0,321130,"Ciudad de Mexico, Mexico",3751.239792673955,5.0784633074301455
,,Coahuila,Mexico,2021-01-05 05:21:49,27.0587,-101.7068,50198,4238,0,45960,"Coahuila, Mexico",1559.5640503057116,8.442567432965458
,,Colima,Mexico,2021-01-05 05:21:49,19.1223,-104.0072,8052,802,0,7250,"Colima, Mexico",1025.5326031996312,9.96025832091406
,,Durango,Mexico,2021-01-05 05:21:49,24.5593,-104.6588,25462,1560,0,23902,"Durango, Mexico",1362.3357139341122,6.12677715811798
,,Guanajuato,Mexico,2021-01-05 05:21:49,21.019,-101.2574,84609,5467,0,79142,"Guanajuato, Mexico",1358.4878395356586,6.46148754860594
,,Guerrero,Mexico,2021-01-05 05:21:49,17.4392,-99.5451,26308,2733,0,23575,"Guerrero, Mexico",719.3780338677534,10.388474988596625
,,Hidalgo,Mexico,2021-01-05 05:21:49,20.0911,-98.7624,24931,3495,0,21436,"Hidalgo, Mexico",807.7659056756481,14.018691588785046
,,Jalisco,Mexico,2021-01-05 05:21:49,20.6595,-103.3494,53340,6186,0,47154,"Jalisco, Mexico",634.2680999175594,11.597300337457817
,,Mexico,Mexico,2021-01-05 05:21:49,19.4969,-99.7233,148901,19251,0,129650,"Mexico, Mexico",854.3883074101765,12.928724454503328
,,Michoacan,Mexico,2021-01-05 05:21:49,19.5665,-101.7068,33749,2776,0,30973,"Michoacan, Mexico",699.4030133454194,8.225428901597084
,,Morelos,Mexico,2021-01-05 05:21:49,18.6813,-99.1013,10228,1463,0,8765,"Morelos, Mexico",500.3771908624902,14.303871724677355
,,Nayarit,Mexico,2021-01-05 05:21:49,21.7514,-104.8455,7981,1054,0,6927,"Nayarit, Mexico",619.3682769517551,13.206365117153238
,,Nuevo Leon,Mexico,2021-01-05 05:21:49,25.5922,-99.9962,84728,5204,0,79524,"Nuevo Leon, Mexico",1510.261841343721,6.14200736474365
,,Oaxaca,Mexico,2021-01-05 05:21:49,17.0732,-96.7266,28557,2143,0,26414,"Oaxaca, Mexico",689.1844831285312,7.504289666281472
,,Puebla,Mexico,2021-01-05 05:21:49,19.0414,-98.2063,48740,5777,0,42963,"Puebla, Mexico",737.9871544205566,11.852687730816578
,,Queretaro,Mexico,2021-01-05 05:21:49,20.5888,-100.3899,33158,1944,0,31214,"Queretaro, Mexico",1454.5298220725492,5.862838530671331
,,Quintana Roo,Mexico,2021-01-05 05:21:49,19.1817,-88.4791,16118,2044,0,14074,"Quintana Roo, Mexico",935.3208078414214,12.68147412830376
,,San Luis Potosi,Mexico,2021-01-05 05:21:49,22.1565,-100.9855,40466,3091,0,37375,"San Luis Potosi, Mexico",1411.8630549358686,7.638511342855731
,,Sinaloa,Mexico,2021-01-05 05:21:49,25.1721,-107.4795,26987,4241,0,22746,"Sinaloa, Mexico",854.9188164504792,15.714973876310816
,,Sonora,Mexico,2021-01-05 05:21:49,29.2972,-110.3309,52864,4229,0,48635,"Sonora, Mexico",1719.2970473974265,7.999773002421308
,,Tabasco,Mexico,2021-01-05 05:21:49,17.8409,-92.6189,45110,3224,0,41886,"Tabasco, Mexico",1753.6923368193363,7.1469740634005765
,,Tamaulipas,Mexico,2021-01-05 05:21:49,24.2669,-98.8363,39761,3311,0,36450,"Tamaulipas, Mexico",1089.162828486918,8.327255350720556
,,Tlaxcala,Mexico,2021-01-05 05:21:49,19.3139,-98.2404,11520,1431,0,10089,"Tlaxcala, Mexico",834.7759546844192,12.421875
,,Unknown,Mexico,2021-01-05 05:21:49,,,0,0,1105834,0,"Unknown, Mexico",,
,,Veracruz,Mexico,2021-01-05 05:21:49,19.1738,-96.1342,43522,6367,0,37155,"Veracruz, Mexico",509.6335280359331,14.629382840862093
,,Yucatan,Mexico,2021-01-05 05:21:49,20.7099,-89.0943,26956,2333,0,24623,"Yucatan, Mexico",1193.2195947232037,8.654844932482565
,,Zacatecas,Mexico,2021-01-05 05:21:49,22.7709,-102.5832,21340,1782,0,19558,"Zacatecas, Mexico",1280.5849164619372,8.350515463917526
,,Aguascalientes,Mexico,2022-01-05 04:21:59,21.8853,-102.2916,39690,3034,,,"Aguascalientes, Mexico",2747.946341752432,7.696015016614666
,,Baja California,Mexico,2022-01-05 04:21:59,30.8406,-115.2838,92745,11080,,,"Baja California, Mexico",2533.5720581875325,12.014072883638102
,,Baja California Sur,Mexico,2022-01-05 04:21:59,26.0444,-111.6661,63838,2430,,,"Baja California Sur, Mexico",7847.194261769489,3.8418293822351024
,,Campeche,Mexico,2022-01-05 04:21:59,19.8301,-90.5349,24479,2107,,,"Campeche, Mexico",2443.39242687262,8.613849237187615
,,Chiapas,Mexico,2022-01-05 04:21:59,16.7569,-93.1292,23694,2297,,,"Chiapas, Mexico",413.0974508264479,9.703447110510307
,,Chihuahua,Mexico,2022-01-05 04:21:59,28.63300000000001,-106.0691,81925,8754,,,"Chihuahua, Mexico",2134.6383665128933,10.775373391827278
,,Ciudad de Mexico,Mexico,2022-01-05 04:21:59,19.4326,-99.1332,1011193,40343,,,"Ciudad de Mexico, Mexico",11163.16253716606,4.006690730517319
,,Coahuila,Mexico,2022-01-05 04:21:59,27.0587,-101.7068,102941,7834,,,"Coahuila, Mexico",3184.2160858975,7.6250597613448985
,,Colima,Mexico,2022-01-05 04:21:59,19.1223,-104.0072,33606,2040,,,"Colima, Mexico",4267.321146324347,6.088643486046859
,,Durango,Mexico,2022-01-05 04:21:59,24.5593,-104.6588,51445,3183,,,"Durango, Mexico",2740.080770638353,6.209482152620479
,,Guanajuato,Mexico,2022-01-05 04:21:59,21.019000000000002,-101.2574,205367,13401,,,"Guanajuato, Mexico",3285.6494880121386,6.547723763169726
,,Guerrero,Mexico,2022-01-05 04:21:59,17.4392,-99.5451,77721,6329,,,"Guerrero, Mexico",2122.4222378267937,8.148882991058775
,,Hidalgo,Mexico,2022-01-05 04:21:59,20.0911,-98.7624,63739,7913,,,"Hidalgo, Mexico",2060.0282398926392,12.439250719554584
,,Jalisco,Mexico,2022-01-05 04:21:59,20.6595,-103.3494,167381,17809,,,"Jalisco, Mexico",1983.6871571887345,10.671254390907674
,,Mexico,Mexico,2022-01-05 04:21:59,19.4969,-99.7233,386020,44851,,,"Mexico, Mexico",2208.8801850378045,11.647214378674093
,,Michoacan,Mexico,2022-01-05 04:21:59,19.5665,-101.7068,74124,8279,,,"Michoacan, Mexico",1534.4424225054045,11.179990005807436
,,Morelos,Mexico,2022-01-05 04:21:59,18.6813,-99.1013,50950,4954,,,"Morelos, Mexico",2487.894179127989,9.741613245762379
,,Nayarit,Mexico,2022-01-05 04:21:59,21.7514,-104.8455,34911,2915,,,"Nayarit, Mexico",2696.397792593501,8.389696359188372
,,Nuevo Leon,Mexico,2022-01-05 04:21:59,25.5922,-99.9962,211548,13750,,,"Nuevo Leon, Mexico",3758.114974760938,6.520233736174088
,,Oaxaca,Mexico,2022-01-05 04:21:59,17.0732,-96.7266,84363,5660,,,"Oaxaca, Mexico",2032.6803332277084,6.718827915370551
,,Puebla,Mexico,2022-01-05 04:21:59,19.0414,-98.2063,127084,15736,,,"Puebla, Mexico",1921.5071775080166,12.396674677908672
,,Queretaro,Mexico,2022-01-05 04:21:59,20.5888,-100.3899,100928,5668,,,"Queretaro, Mexico",4415.132760171905,5.628471221770708
,,Quintana Roo,Mexico,2022-01-05 04:21:59,19.1817,-88.4791,63411,4104,,,"Quintana Roo, Mexico",3642.8070301678385,6.537634408602151
,,San Luis Potosi,Mexico,2022-01-05 04:21:59,22.1565,-100.9855,109656,6838,,,"San Luis Potosi, Mexico",3805.324369832339,6.2677644728879764
,,Sinaloa,Mexico,2022-01-05 04:21:59,25.1721,-107.4795,76225,9027,,,"Sinaloa, Mexico",2403.6058205567,11.892084244932388
,,Sonora,Mexico,2022-01-05 04:21:59,29.2972,-110.3309,124188,9183,,,"Sonora, Mexico",4027.618550481422,7.406390555479292
,,Tabasco,Mexico,2022-01-05 04:21:59,17.8409,-92.6189,144918,5764,,,"Tabasco, Mexico",5629.892776350384,3.9795051685920853
,,Tamaulipas,Mexico,2022-01-05 04:21:59,24.2669,-98.8363,105177,7138,,,"Tamaulipas, Mexico",2872.211213383437,6.803811049755372
,,Tlaxcala,Mexico,2022-01-05 04:21:59,19.3139,-98.2404,29724,3000,,,"Tlaxcala, Mexico",2152.0842949802573,10.101350213811912
,,Unknown,Mexico,2022-01-05 04:21:59,,,0,0,,,"Unknown, Mexico",,
,,Veracruz,Mexico,2022-01-05 04:21:59,19.1738,-96.1342,125140,15106,,,"Veracruz, Mexico",1463.6184987532583,12.083269995439672
,,Yucatan,Mexico,2022-01-05 04:21:59,20.7099,-89.0943,76786,5728,,,"Yucatan, Mexico",3380.464238381868,7.497904881625812
,,Zacatecas,Mexico,2022-01-05 04:21:59,22.7709,-102.5832,43731,3456,,,"Zacatecas, Mexico",2604.556097900537,7.957975255166693
,,Aguascalientes,Mexico,2021-01-06 05:22:16,21.8853,-102.2916,17363,1396,0,15967,"Aguascalientes, Mexico",1210.2729962673432,8.040085238726027
,,Baja California,Mexico,2021-01-06 05:22:16,30.8406,-115.2838,35714,5710,0,30004,"Baja California, Mexico",982.539118339373,15.98812790502324
,,Baja California Sur,Mexico,2021-01-06 05:22:16,26.0444,-111.6661,18291,793,0,17498,"Baja California Sur, Mexico",2272.998404390164,4.33546552949538
,,Campeche,Mexico,2021-01-06 05:22:16,19.8301,-90.5349,7312,973,0,6339,"Campeche, Mexico",730.7491277881547,13.306892778993435
,,Chiapas,Mexico,2021-01-06 05:22:16,16.7569,-93.1292,8408,1217,0,7191,"Chiapas, Mexico",146.72707699175288,14.47431018078021
,,Chihuahua,Mexico,2021-01-06 05:22:16,28.633000000000006,-106.0691,36824,4476,0,32348,"Chihuahua, Mexico",968.6735743144723,12.1551162285466
,,Ciudad de Mexico,Mexico,2021-01-06 05:22:16,19.4326,-99.1332,342928,17345,0,325583,"Ciudad de Mexico, Mexico",3802.4337358882626,5.057913031306863
,,Coahuila,Mexico,2021-01-06 05:22:16,27.0587,-101.7068,50572,4264,0,46308,"Coahuila, Mexico",1571.1835760799324,8.431543146405126
,,Colima,Mexico,2021-01-06 05:22:16,19.1223,-104.0072,8071,810,0,7261,"Colima, Mexico",1027.9525137138876,10.035931111386445
,,Durango,Mexico,2021-01-06 05:22:16,24.5593,-104.6588,25628,1572,0,24056,"Durango, Mexico",1371.217487891895,6.133916029342906
,,Guanajuato,Mexico,2021-01-06 05:22:16,21.019,-101.2574,85350,5499,0,79851,"Guanajuato, Mexico",1370.3853857670988,6.442882249560633
,,Guerrero,Mexico,2021-01-06 05:22:16,17.4392,-99.5451,26353,2739,0,23614,"Guerrero, Mexico",720.6085345338645,10.393503585929496
,,Hidalgo,Mexico,2021-01-06 05:22:16,20.0911,-98.7624,25224,3546,0,21678,"Hidalgo, Mexico",817.259123371006,14.058039961941008
,,Jalisco,Mexico,2021-01-06 05:22:16,20.6595,-103.3494,53810,6254,0,47556,"Jalisco, Mexico",639.856888949454,11.622375023229884
,,Mexico,Mexico,2021-01-06 05:22:16,19.4969,-99.7233,150012,19460,0,130552,"Mexico, Mexico",860.7631833984688,12.972295549689358
,,Michoacan,Mexico,2021-01-06 05:22:16,19.5665,-101.7068,33943,2803,0,31140,"Michoacan, Mexico",703.423404604094,8.257961877264826
,,Morelos,Mexico,2021-01-06 05:22:16,18.6813,-99.1013,10352,1478,0,8874,"Morelos, Mexico",506.4435549284805,14.2774343122102
,,Nayarit,Mexico,2021-01-06 05:22:16,21.7514,-104.8455,8022,1062,0,6960,"Nayarit, Mexico",622.550096191828,13.238593866866118
,,Nuevo Leon,Mexico,2021-01-06 05:22:16,25.5922,-99.9962,85375,5229,0,80146,"Nuevo Leon, Mexico",1521.7945036436618,6.124743777452416
,,Oaxaca,Mexico,2021-01-06 05:22:16,17.0732,-96.7266,28730,2153,0,26577,"Oaxaca, Mexico",693.3596036097175,7.493908806126001
,,Puebla,Mexico,2021-01-06 05:22:16,19.0414,-98.2063,48869,5798,0,43071,"Puebla, Mexico",739.9403826298355,11.864372096830301
,,Queretaro,Mexico,2021-01-06 05:22:16,20.5888,-100.3899,33557,2012,0,31545,"Queretaro, Mexico",1472.0326087004203,5.995768394075752
,,Quintana Roo,Mexico,2021-01-06 05:22:16,19.1817,-88.4791,16166,2054,0,14112,"Quintana Roo, Mexico",938.1062277928042,12.705678584683904
,,San Luis Potosi,Mexico,2021-01-06 05:22:16,22.1565,-100.9855,40532,3103,0,37429,"San Luis Potosi, Mexico",1414.165801973524,7.655679463140235
,,Sinaloa,Mexico,2021-01-06 05:22:16,25.1721,-107.4795,27091,4262,0,22829,"Sinaloa, Mexico",858.213423369027,15.73216197261083
,,Sonora,Mexico,2021-01-06 05:22:16,29.2972,-110.3309,53185,4267,0,48918,"Sonora, Mexico",1729.7369375346573,8.02293879853342
,,Tabasco,Mexico,2021-01-06 05:22:16,17.8409,-92.6189,45246,3233,0,42013,"Tabasco, Mexico",1758.9794606900396,7.1453830172832955
,,Tamaulipas,Mexico,2021-01-06 05:22:16,24.2669,-98.8363,39912,3330,0,36582,"Tamaulipas, Mexico",1093.2991325814207,8.343355381840048
,,Tlaxcala,Mexico,2021-01-06 05:22:16,19.3139,-98.2404,11635,1441,0,10194,"Tlaxcala, Mexico",843.1092215931612,12.38504512247529
,,Unknown,Mexico,2021-01-06 05:22:16,,,0,0,1113137,0,"Unknown, Mexico",,
,,Veracruz,Mexico,2021-01-06 05:22:16,19.1738,-96.1342,43554,6391,0,37163,"Veracruz, Mexico",510.00824135097264,14.673738347798135
,,Yucatan,Mexico,2021-01-06 05:22:16,20.7099,-89.0943,27031,2356,0,24675,"Yucatan, Mexico",1196.5395038196662,8.715918759942289
,,Zacatecas,Mexico,2021-01-06 05:22:16,22.7709,-102.5832,21430,1796,0,19634,"Zacatecas, Mexico",1285.9856963345508,8.380774615025665
,,Aguascalientes,Mexico,2022-01-06 04:22:09,21.8853,-102.2916,40028,3034,,,"Aguascalientes, Mexico",2790.1173469209944,7.579694214050165
,,Baja California,Mexico,2022-01-06 04:22:09,30.8406,-115.2838,93556,11105,,,"Baja California, Mexico",2573.8486239390263,11.869896105006626
,,Baja California Sur,Mexico,2022-01-06 04:22:09,26.0444,-111.6661,65008,2432,,,"Baja California Sur, Mexico",8078.458273063024,3.7410780211666257
,,Campeche,Mexico,2022-01-06 04:22:09,19.8301,-90.5349,24554,2108,,,"Campeche, Mexico",2453.885952367389,8.585159240856887
,,Chiapas,Mexico,2022-01-06 04:22:09,16.7569,-93.1292,23722,2297,,,"Chiapas, Mexico",413.96999529000504,9.682994688474833
,,Chihuahua,Mexico,2022-01-06 04:22:09,28.63300000000001,-106.0691,82821,8769,,,"Chihuahua, Mexico",2178.647460848873,10.587894374615134
,,Ciudad de Mexico,Mexico,2022-01-06 04:22:09,19.4326,-99.1332,1016532,40353,,,"Ciudad de Mexico, Mexico",11271.44931417081,3.969673360012277
,,Coahuila,Mexico,2022-01-06 04:22:09,27.0587,-101.7068,103583,7842,,,"Coahuila, Mexico",3218.142615698165,7.57074037245494
,,Colima,Mexico,2022-01-06 04:22:09,19.1223,-104.0072,33783,2040,,,"Colima, Mexico",4302.728258059257,6.038540094130184
,,Durango,Mexico,2022-01-06 04:22:09,24.5593,-104.6588,51731,3184,,,"Durango, Mexico",2767.8496904220233,6.154916781040382
,,Guanajuato,Mexico,2022-01-06 04:22:09,21.019000000000002,-101.2574,206432,13408,,,"Guanajuato, Mexico",3314.486185760676,6.495117036118431
,,Guerrero,Mexico,2022-01-06 04:22:09,17.4392,-99.5451,77867,6330,,,"Guerrero, Mexico",2129.231008179275,8.129246022063262
,,Hidalgo,Mexico,2022-01-06 04:22:09,20.0911,-98.7624,63987,7913,,,"Hidalgo, Mexico",2073.1826644124867,12.366574460437276
,,Jalisco,Mexico,2022-01-06 04:22:09,20.6595,-103.3494,168268,17815,,,"Jalisco, Mexico",2000.8816017421798,10.587277438372121
